,Mkt-RF,SMB,HML,RMW,CMA,RF,Year,Month,Day
11583,-0.2,-0.74,-1.11,1.01,-0.63,0.001,2009,7,8
11584,0.35,-0.38,1.25,-0.47,0.14,0.001,2009,7,9
11585,-0.35,0.85,-0.54,0.38,0.05,0.001,2009,7,10
11586,2.43,-0.33,1.8,-1.2,-0.08,0.001,2009,7,13
11587,0.59,0.34,0.63,0.31,0.42,0.001,2009,7,14
11588,2.98,0.68,1.35,-0.4,0.46,0.001,2009,7,15
11589,0.94,0.42,-0.16,0.57,-0.05,0.001,2009,7,16
11590,-0.05,-0.31,-0.11,0.53,0.33,0.001,2009,7,17
11591,1.19,0.42,0.34,0.44,0.73,0.001,2009,7,20
11592,0.31,-0.65,-0.85,0.56,-0.11,0.001,2009,7,21
11593,0.08,0.63,0.39,-0.34,0.25,0.001,2009,7,22
11594,2.37,0.76,1.02,-0.19,0.48,0.001,2009,7,23
11595,0.38,0.33,0.09,-0.16,0.37,0.001,2009,7,24
11596,0.3,0.23,1.0,-0.8,0.44,0.001,2009,7,27
11597,-0.2,0.24,-0.29,-0.53,-0.04,0.001,2009,7,28
11598,-0.46,-0.18,-0.82,0.05,0.1,0.001,2009,7,29
11599,1.24,0.49,1.44,-0.21,-0.16,0.001,2009,7,30
11600,0.05,-0.06,1.23,-0.21,0.13,0.001,2009,7,31
11601,1.63,0.25,1.65,-0.04,0.06,0.001,2009,8,3
11602,0.32,0.53,0.8,-0.5,0.58,0.001,2009,8,4
11603,-0.3,-0.88,1.73,-1.44,0.19,0.001,2009,8,5
11604,-0.62,-0.98,0.07,0.06,0.33,0.001,2009,8,6
11605,1.44,1.13,1.2,-0.05,0.17,0.001,2009,8,7
11606,-0.32,0.59,0.32,0.13,-0.04,0.001,2009,8,10
11607,-1.25,-0.26,-1.2,0.92,0.16,0.001,2009,8,11
11608,1.21,0.52,0.49,-0.44,0.15,0.001,2009,8,12
11609,0.73,-0.18,1.08,-0.77,-0.08,0.001,2009,8,13
11610,-0.97,-1.22,-0.25,-0.04,-0.12,0.001,2009,8,14
11611,-2.46,-0.32,-1.66,0.53,-0.1,0.001,2009,8,17
11612,1.11,0.56,1.22,-0.32,0.24,0.001,2009,8,18
11613,0.72,0.35,-0.42,0.27,0.25,0.001,2009,8,19
11614,1.0,0.05,0.83,-0.12,0.11,0.001,2009,8,20
11615,1.83,0.45,0.68,-0.28,-0.01,0.001,2009,8,21
11616,-0.09,0.06,-0.32,0.47,0.1,0.001,2009,8,24
11617,0.27,0.27,0.69,-0.34,0.62,0.001,2009,8,25
11618,-0.01,0.15,0.09,-0.12,0.24,0.001,2009,8,26
11619,0.21,-0.1,0.54,-0.14,0.27,0.001,2009,8,27
11620,-0.19,-0.39,0.55,-0.39,0.34,0.001,2009,8,28
11621,-0.86,-0.54,-0.62,-0.26,-0.15,0.001,2009,8,31
11622,-2.15,-0.16,-2.06,1.08,-0.45,0.0,2009,9,1
11623,-0.28,-0.03,-0.68,0.22,0.17,0.0,2009,9,2
11624,0.93,0.21,1.11,-0.46,0.11,0.0,2009,9,3
11625,1.31,0.26,0.26,0.16,0.19,0.0,2009,9,4
11626,0.88,0.17,0.06,0.2,0.01,0.0,2009,9,8
11627,0.9,0.94,0.7,-0.21,0.13,0.0,2009,9,9
11628,1.08,0.59,0.92,-0.19,0.2,0.0,2009,9,10
11629,-0.1,0.06,-0.08,0.36,0.05,0.0,2009,9,11
11630,0.65,0.23,0.64,-0.24,0.35,0.0,2009,9,14
11631,0.44,0.61,0.55,-0.05,0.0,0.0,2009,9,15
11632,1.55,0.52,1.3,-0.62,-0.13,0.0,2009,9,16
11633,-0.3,-0.02,-0.27,-0.04,-0.16,0.0,2009,9,17
11634,0.23,0.15,-0.17,0.19,0.12,0.0,2009,9,18
11635,-0.27,-0.18,-0.64,-0.13,0.01,0.0,2009,9,21
11636,0.66,0.12,1.49,-0.37,0.14,0.0,2009,9,22
11637,-1.0,-0.01,-0.9,0.16,-0.18,0.0,2009,9,23
11638,-1.07,-0.8,-1.33,0.52,-0.35,0.0,2009,9,24
11639,-0.64,0.1,-0.52,0.25,0.02,0.0,2009,9,25
11640,1.79,0.52,1.1,-0.44,0.3,0.0,2009,9,28
11641,-0.12,0.02,0.37,0.42,0.03,0.0,2009,9,29
11642,-0.4,-0.63,-0.63,0.26,-0.17,0.0,2009,9,30
11643,-2.63,-0.78,-1.39,0.76,-0.24,0.0,2009,10,1
11644,-0.49,-0.31,-0.13,-0.11,0.02,0.0,2009,10,2
11645,1.54,0.36,1.81,-0.34,0.38,0.0,2009,10,5
11646,1.42,0.53,0.24,0.11,-0.17,0.0,2009,10,6
11647,0.28,-0.3,0.58,-0.37,-0.12,0.0,2009,10,7
11648,0.82,0.31,0.38,0.84,0.02,0.0,2009,10,8
11649,0.59,0.57,-0.22,-0.12,0.06,0.0,2009,10,9
11650,0.36,-0.48,0.32,0.05,0.23,0.0,2009,10,12
11651,-0.22,0.05,-0.16,-0.02,-0.01,0.0,2009,10,13
11652,1.73,0.17,1.17,-0.61,0.26,0.0,2009,10,14
11653,0.35,-0.29,-0.46,0.81,-0.27,0.0,2009,10,15
11654,-0.82,-0.16,-1.25,0.76,-0.38,0.0,2009,10,16
11655,0.92,0.03,0.01,0.46,0.09,0.0,2009,10,19
11656,-0.69,-0.76,-0.55,0.38,-0.38,0.0,2009,10,20
11657,-0.9,-0.16,-0.56,0.77,-0.08,0.0,2009,10,21
11658,1.05,0.1,0.64,-0.43,0.36,0.0,2009,10,22
11659,-1.23,-0.91,-1.02,0.41,-1.02,0.0,2009,10,23
11660,-1.2,-0.19,-1.36,0.82,-0.08,0.0,2009,10,26
11661,-0.51,-0.71,-0.61,0.2,0.13,0.0,2009,10,27
11662,-2.16,-1.72,-1.35,0.08,-0.31,0.0,2009,10,28
11663,2.2,0.03,1.67,-0.7,0.29,0.0,2009,10,29
11664,-2.8,-0.35,-1.92,0.6,-0.26,0.0,2009,10,30
11665,0.54,-0.77,-0.32,0.34,-0.07,0.0,2009,11,2
11666,0.46,1.13,0.74,-0.2,0.26,0.0,2009,11,3
11667,0.03,-1.15,-0.51,0.39,-0.23,0.0,2009,11,4
11668,2.07,1.27,0.65,0.08,0.4,0.0,2009,11,5
11669,0.24,-0.33,-0.49,-0.08,0.01,0.0,2009,11,6
11670,2.17,-0.27,1.36,-0.12,0.27,0.0,2009,11,9
11671,-0.05,-0.79,-0.07,0.66,0.0,0.0,2009,11,10
11672,0.52,0.31,0.32,-0.66,0.3,0.0,2009,11,11
11673,-1.12,-1.02,-0.76,0.16,-0.08,0.0,2009,11,12
11674,0.61,0.31,-0.05,0.17,0.05,0.0,2009,11,13
11675,1.54,1.3,0.15,0.28,0.36,0.0,2009,11,16
11676,0.14,-0.24,-0.06,-0.05,-0.18,0.0,2009,11,17
11677,-0.13,-0.4,0.44,-0.31,0.05,0.0,2009,11,18
11678,-1.39,-0.88,-0.6,0.12,-0.12,0.0,2009,11,19
11679,-0.33,0.13,-0.44,0.06,-0.19,0.0,2009,11,20
11680,1.3,0.41,-0.1,0.07,-0.3,0.0,2009,11,23
11681,-0.09,-0.2,-0.47,0.21,0.03,0.0,2009,11,24
11682,0.47,-0.43,0.11,0.24,-0.02,0.0,2009,11,25
11683,-1.74,-0.65,-0.8,0.35,-0.12,0.0,2009,11,27
11684,0.28,-0.28,0.74,-0.82,-0.26,0.0,2009,11,30
11685,1.28,0.54,-0.3,0.26,0.15,0.0,2009,12,1
11686,0.18,1.0,-0.35,0.06,0.18,0.0,2009,12,2
11687,-0.86,-0.28,-0.31,0.36,0.09,0.0,2009,12,3
11688,0.7,1.71,0.77,-0.33,0.39,0.0,2009,12,4
11689,-0.15,0.54,-0.27,0.55,0.24,0.0,2009,12,7
11690,-0.97,0.02,-0.13,-0.08,0.0,0.0,2009,12,8
11691,0.32,-0.19,-0.02,-0.05,-0.06,0.0,2009,12,9
11692,0.5,-0.93,-0.1,0.51,-0.26,0.0,2009,12,10
11693,0.43,0.43,0.49,0.22,0.25,0.0,2009,12,11
11694,0.8,0.73,0.32,-0.22,-0.66,0.0,2009,12,14
11695,-0.48,0.17,-0.61,0.41,-0.33,0.0,2009,12,15
11696,0.19,0.51,0.71,-0.43,0.06,0.0,2009,12,16
11697,-1.18,0.13,-0.35,0.37,-0.28,0.0,2009,12,17
11698,0.68,0.26,0.19,-0.6,-0.56,0.0,2009,12,18
11699,1.03,0.28,0.31,0.16,0.2,0.0,2009,12,21
11700,0.43,0.55,-0.11,-0.07,0.41,0.0,2009,12,22
11701,0.36,0.87,-0.4,0.42,-0.18,0.0,2009,12,23
11702,0.51,-0.08,0.19,-0.16,-0.04,0.0,2009,12,24
11703,0.08,-0.16,-0.29,0.17,-0.17,0.0,2009,12,28
11704,-0.09,0.08,-0.08,-0.01,-0.01,0.0,2009,12,29
11705,0.0,-0.07,-0.1,-0.19,0.21,0.0,2009,12,30
11706,-0.99,-0.17,0.39,-0.47,0.17,0.0,2009,12,31
11707,1.69,0.79,1.13,-0.17,0.21,0.0,2010,1,4
11708,0.31,-0.41,1.24,-0.19,0.19,0.0,2010,1,5
11709,0.13,-0.13,0.57,-0.05,0.2,0.0,2010,1,6
11710,0.4,0.25,0.98,-0.69,0.22,0.0,2010,1,7
11711,0.33,0.32,0.01,0.22,-0.37,0.0,2010,1,8
11712,0.13,-0.13,-0.25,0.19,0.59,0.0,2010,1,11
11713,-1.0,-0.36,-1.28,0.49,-0.04,0.0,2010,1,12
11714,0.85,0.32,0.33,-0.36,0.08,0.0,2010,1,13
11715,0.24,0.24,0.08,-0.29,-0.02,0.0,2010,1,14
11716,-1.12,-0.19,-0.39,0.61,-0.15,0.0,2010,1,15
11717,1.26,0.42,-0.21,-0.1,0.01,0.0,2010,1,19
11718,-0.98,-0.54,0.24,-0.57,-0.14,0.0,2010,1,20
11719,-1.74,0.13,-1.12,-0.02,-0.45,0.0,2010,1,21
11720,-2.14,0.51,-0.89,0.46,0.0,0.0,2010,1,22
11721,0.37,-0.2,0.33,0.09,0.11,0.0,2010,1,25
11722,-0.45,-0.23,-0.48,0.38,-0.05,0.0,2010,1,26
11723,0.53,0.23,0.22,-0.95,-0.04,0.0,2010,1,27
11724,-1.18,-0.51,0.43,-0.03,0.07,0.0,2010,1,28
11725,-0.97,-0.08,-0.42,-0.2,0.18,0.0,2010,1,29
11726,1.39,-0.14,0.88,-0.15,0.71,0.0,2010,2,1
11727,1.21,-0.27,0.64,0.3,0.72,0.0,2010,2,2
11728,-0.49,0.02,-0.37,0.23,-0.09,0.0,2010,2,3
11729,-3.14,-0.33,-1.18,0.44,-0.06,0.0,2010,2,4
11730,0.29,-0.06,0.01,-0.65,-0.15,0.0,2010,2,5
11731,-0.79,-0.05,-0.36,0.14,0.16,0.0,2010,2,8
11732,1.33,0.37,0.57,0.34,0.4,0.0,2010,2,9
11733,-0.17,0.29,0.31,-0.53,-0.07,0.0,2010,2,10
11734,1.13,0.67,0.05,0.05,-0.19,0.0,2010,2,11
11735,-0.07,0.97,0.15,-0.2,0.27,0.0,2010,2,12
11736,1.75,-0.14,1.01,0.0,0.09,0.0,2010,2,16
11737,0.49,0.15,0.12,0.19,-0.05,0.0,2010,2,17
11738,0.62,0.1,0.01,0.24,-0.12,0.0,2010,2,18
11739,0.28,0.09,0.48,-0.24,-0.02,0.0,2010,2,19
11740,-0.05,0.01,0.6,-0.77,-0.11,0.0,2010,2,22
11741,-1.24,0.18,-0.94,0.31,-0.04,0.0,2010,2,23
11742,0.94,-0.27,0.54,-0.25,0.0,0.0,2010,2,24
11743,-0.13,0.27,0.26,0.15,-0.05,0.0,2010,2,25
11744,0.13,-0.42,0.42,0.09,-0.03,0.0,2010,2,26
11745,1.2,1.21,0.04,0.09,0.51,0.0,2010,3,1
11746,0.32,0.63,0.19,-0.17,-0.08,0.0,2010,3,2
11747,0.09,0.14,0.09,0.06,0.28,0.0,2010,3,3
11748,0.37,0.17,0.2,0.0,0.25,0.0,2010,3,4
11749,1.43,0.52,0.63,-0.17,0.25,0.0,2010,3,5
11750,0.02,0.13,0.3,-0.19,0.12,0.0,2010,3,8
11751,0.21,0.25,-0.09,-0.01,0.02,0.0,2010,3,9
11752,0.53,0.17,0.71,-0.51,0.3,0.0,2010,3,10
11753,0.43,-0.06,-0.09,-0.23,0.13,0.0,2010,3,11
11754,-0.02,0.01,-0.26,0.51,-0.09,0.0,2010,3,12
11755,-0.02,-0.36,-0.45,0.19,-0.08,0.0,2010,3,15
11756,0.78,-0.08,0.57,-0.2,0.17,0.0,2010,3,16
11757,0.57,0.08,0.36,-0.13,0.06,0.0,2010,3,17
11758,-0.1,-0.25,-0.57,0.11,0.08,0.0,2010,3,18
11759,-0.62,-0.65,-0.63,0.04,-0.5,0.0,2010,3,19
11760,0.67,0.84,0.04,0.12,0.07,0.0,2010,3,22
11761,0.8,0.39,0.33,-0.02,0.12,0.0,2010,3,23
11762,-0.6,-0.5,0.8,-0.37,0.06,0.0,2010,3,24
11763,-0.26,-0.49,-0.25,-0.12,-0.03,0.0,2010,3,25
11764,0.06,-0.08,0.26,0.04,0.13,0.0,2010,3,26
11765,0.59,-0.04,0.2,0.27,0.11,0.0,2010,3,29
11766,0.04,0.22,-0.45,0.31,-0.19,0.0,2010,3,30
11767,-0.36,-0.45,0.2,-0.24,-0.07,0.0,2010,3,31
11768,0.75,0.07,0.79,0.13,0.38,0.001,2010,4,1
11769,0.95,1.13,0.85,-0.14,0.31,0.001,2010,4,5
11770,0.19,0.33,0.48,-0.26,-0.12,0.001,2010,4,6
11771,-0.48,0.2,0.27,-0.09,0.18,0.001,2010,4,7
11772,0.31,-0.23,0.36,-0.04,0.22,0.001,2010,4,8
11773,0.66,-0.15,0.15,0.27,0.22,0.001,2010,4,9
11774,0.23,0.33,0.07,-0.01,0.24,0.001,2010,4,12
11775,0.07,0.11,-0.07,0.14,0.03,0.001,2010,4,13
11776,1.24,1.04,1.43,-1.13,0.53,0.001,2010,4,14
11777,0.11,0.54,-0.04,0.18,-0.19,0.001,2010,4,15
11778,-1.53,0.5,-1.88,1.08,-0.25,0.001,2010,4,16
11779,0.28,-0.89,-0.04,-0.11,0.21,0.001,2010,4,19
11780,0.88,0.75,0.58,-0.17,-0.02,0.001,2010,4,20
11781,-0.06,0.71,0.18,0.42,-0.2,0.001,2010,4,21
11782,0.37,0.85,0.54,-0.09,0.11,0.001,2010,4,22
11783,0.7,0.37,0.59,-0.06,0.16,0.001,2010,4,23
11784,-0.43,0.39,-0.4,0.78,0.26,0.001,2010,4,26
11785,-2.34,-0.05,-1.35,0.47,-0.67,0.001,2010,4,27
11786,0.56,-0.61,0.7,-0.6,0.35,0.001,2010,4,28
11787,1.34,0.54,0.56,-0.52,0.51,0.001,2010,4,29
11788,-1.72,-1.09,-0.88,0.37,-0.54,0.001,2010,4,30
11789,1.36,0.76,0.6,-0.2,0.41,0.001,2010,5,3
11790,-2.5,-0.64,-0.92,0.25,-0.22,0.001,2010,5,4
11791,-0.75,-0.83,-0.59,0.03,-0.45,0.001,2010,5,5
11792,-3.27,-0.38,-0.9,0.8,-0.31,0.001,2010,5,6
11793,-1.75,-1.34,-0.5,0.22,-0.19,0.001,2010,5,7
11794,4.47,1.06,1.21,-0.53,0.17,0.001,2010,5,10
11795,-0.17,1.13,-0.14,-0.11,0.03,0.001,2010,5,11
11796,1.63,1.45,0.15,0.08,0.2,0.001,2010,5,12
11797,-1.12,0.32,-0.32,0.17,-0.17,0.001,2010,5,13
11798,-1.92,-0.34,-0.76,0.4,-0.29,0.001,2010,5,14
11799,0.11,0.03,-0.59,0.15,0.14,0.001,2010,5,17
11800,-1.41,-0.31,-0.96,0.63,-0.3,0.001,2010,5,18
11801,-0.63,-0.9,0.03,-0.27,0.16,0.001,2010,5,19
11802,-3.99,-1.07,-1.19,0.5,-0.29,0.001,2010,5,20
11803,1.44,-0.21,1.58,-0.79,0.12,0.001,2010,5,21
11804,-1.19,0.19,-0.89,0.67,-0.07,0.001,2010,5,24
11805,-0.03,-0.41,0.56,-0.52,0.16,0.001,2010,5,25
11806,-0.35,0.92,0.4,-0.27,0.14,0.001,2010,5,26
11807,3.45,0.83,1.61,-0.37,0.72,0.001,2010,5,27
11808,-1.18,0.04,-0.68,0.35,-0.01,0.001,2010,5,28
11809,-1.89,-1.28,-1.63,0.08,-0.28,0.001,2010,6,1
11810,2.63,0.28,0.41,-0.36,0.02,0.001,2010,6,2
11811,0.54,0.66,-0.28,0.27,-0.27,0.001,2010,6,3
11812,-3.62,-1.3,-0.67,0.09,-0.25,0.001,2010,6,4
11813,-1.52,-1.19,-1.01,0.5,-0.67,0.001,2010,6,7
11814,0.91,-1.38,0.11,-0.13,0.21,0.001,2010,6,8
11815,-0.46,0.74,-0.2,0.47,0.24,0.001,2010,6,9
11816,2.95,0.48,0.87,0.14,0.37,0.001,2010,6,10
11817,0.62,0.94,0.05,-0.11,0.06,0.001,2010,6,11
11818,-0.06,0.63,-0.01,0.21,0.23,0.001,2010,6,14
11819,2.36,0.2,0.89,-0.24,0.09,0.001,2010,6,15
11820,-0.11,-0.26,-0.31,-0.03,-0.32,0.001,2010,6,16
11821,0.08,-0.21,-0.49,-0.21,-0.04,0.001,2010,6,17
11822,0.13,-0.02,0.24,-0.2,-0.14,0.001,2010,6,18
11823,-0.47,-0.57,-0.02,0.19,0.1,0.001,2010,6,21
11824,-1.63,-0.48,-0.74,-0.25,-0.29,0.001,2010,6,22
11825,-0.29,0.0,0.22,-0.15,0.02,0.001,2010,6,23
11826,-1.65,-0.01,-0.9,-0.06,-0.21,0.001,2010,6,24
11827,0.48,1.21,1.07,-1.21,-0.24,0.001,2010,6,25
11828,-0.23,-0.12,-0.77,0.34,0.02,0.001,2010,6,28
11829,-3.23,-0.79,-1.29,0.45,-0.24,0.001,2010,6,29
11830,-0.98,0.0,-0.34,-0.03,-0.02,0.001,2010,6,30
11831,-0.4,-0.36,-0.43,0.49,0.13,0.001,2010,7,1
11832,-0.5,-0.33,-0.44,0.11,-0.37,0.001,2010,7,2
11833,0.33,-1.96,0.11,0.04,-0.44,0.001,2010,7,6
11834,3.17,0.04,0.43,-0.76,0.93,0.001,2010,7,7
11835,1.0,0.57,-0.01,0.08,0.12,0.001,2010,7,8
11836,0.81,0.69,0.61,-0.64,0.48,0.001,2010,7,9
11837,-0.11,-1.17,0.11,0.27,-0.11,0.001,2010,7,12
11838,1.76,1.62,0.63,-0.67,0.9,0.001,2010,7,13
11839,-0.04,-0.2,-0.81,0.52,-0.32,0.001,2010,7,14
11840,0.02,-0.87,-0.13,0.32,-0.1,0.001,2010,7,15
11841,-2.94,-0.62,-0.93,0.95,-0.69,0.001,2010,7,16
11842,0.54,-0.21,-0.19,0.06,0.19,0.001,2010,7,19
11843,1.23,0.61,0.05,-0.03,0.5,0.001,2010,7,20
11844,-1.3,-0.39,-0.43,0.34,-0.05,0.001,2010,7,21
11845,2.37,1.25,0.58,-0.73,0.72,0.001,2010,7,22
11846,1.05,1.38,-0.31,-0.31,0.48,0.001,2010,7,23
11847,1.23,0.89,0.15,-0.53,0.26,0.001,2010,7,26
11848,-0.23,-0.31,0.36,0.41,-0.31,0.001,2010,7,27
11849,-0.82,-0.86,0.04,0.37,-0.26,0.001,2010,7,28
11850,-0.36,0.4,0.64,-0.16,-0.11,0.001,2010,7,29
11851,0.06,0.08,-0.21,-0.05,0.02,0.001,2010,7,30
11852,2.09,-0.53,0.13,-0.3,0.38,0.001,2010,8,2
11853,-0.56,-0.36,-0.5,0.16,-0.66,0.001,2010,8,3
11854,0.74,0.37,-0.1,-0.27,0.21,0.001,2010,8,4
11855,-0.22,-0.88,0.14,0.01,0.14,0.001,2010,8,5
11856,-0.36,-0.19,-0.37,0.1,-0.24,0.001,2010,8,6
11857,0.62,0.62,0.08,-0.16,0.03,0.001,2010,8,9
11858,-0.79,-1.26,-0.23,0.37,-0.26,0.001,2010,8,10
11859,-2.91,-1.09,-0.63,1.03,-0.57,0.001,2010,8,11
11860,-0.5,0.02,-0.06,0.53,-0.18,0.001,2010,8,12
11861,-0.47,-0.77,0.24,-0.19,0.02,0.001,2010,8,13
11862,0.1,0.88,-0.18,-0.09,0.08,0.001,2010,8,16
11863,1.31,0.5,-0.26,-0.23,0.17,0.001,2010,8,17
11864,0.21,0.08,0.08,0.03,0.33,0.001,2010,8,18
11865,-1.74,-0.88,-0.4,0.34,-0.39,0.001,2010,8,19
11866,-0.28,0.24,-0.23,-0.16,-0.2,0.001,2010,8,20
11867,-0.5,-0.91,-0.4,0.23,-0.37,0.001,2010,8,23
11868,-1.48,0.15,0.16,0.17,-0.12,0.001,2010,8,24
11869,0.45,1.02,0.0,-0.2,-0.01,0.001,2010,8,25
11870,-0.76,-0.09,-0.24,0.13,-0.15,0.001,2010,8,26
11871,1.82,0.95,0.36,-0.91,0.19,0.001,2010,8,27
11872,-1.54,-0.85,-0.42,0.32,-0.31,0.001,2010,8,30
11873,0.01,-0.19,0.81,-0.46,0.24,0.001,2010,8,31
11874,3.05,0.71,0.47,-0.29,0.39,0.001,2010,9,1
11875,0.97,0.25,-0.36,-0.13,0.51,0.001,2010,9,2
11876,1.35,0.36,0.22,-0.22,0.17,0.001,2010,9,3
11877,-1.23,-0.87,-0.77,0.44,-0.51,0.001,2010,9,7
11878,0.65,0.07,0.17,-0.31,-0.01,0.001,2010,9,8
11879,0.44,-0.43,0.58,-0.04,0.04,0.001,2010,9,9
11880,0.45,-0.07,-0.16,0.18,-0.01,0.001,2010,9,10
11881,1.3,1.16,0.23,-0.36,0.27,0.001,2010,9,13
11882,-0.06,-0.29,-0.51,0.21,-0.16,0.001,2010,9,14
11883,0.36,0.1,-0.18,0.18,-0.27,0.001,2010,9,15
11884,-0.07,-0.54,-0.67,0.23,-0.22,0.001,2010,9,16
11885,0.15,0.56,-0.6,0.21,-0.25,0.001,2010,9,17
11886,1.6,1.14,0.23,-0.24,0.34,0.001,2010,9,20
11887,-0.31,-0.34,-0.27,0.01,-0.27,0.001,2010,9,21
11888,-0.52,-0.58,-0.6,0.6,-0.19,0.001,2010,9,22
11889,-0.78,-0.18,-0.68,0.24,-0.15,0.001,2010,9,23
11890,2.19,0.99,0.51,-0.68,0.5,0.001,2010,9,24
11891,-0.46,0.18,-0.49,0.15,-0.07,0.001,2010,9,27
11892,0.58,0.53,0.09,-0.23,0.2,0.001,2010,9,28
11893,-0.17,0.65,-0.25,-0.1,0.05,0.001,2010,9,29
11894,-0.26,0.11,0.28,-0.09,-0.01,0.001,2010,9,30
11895,0.43,0.03,0.21,0.12,0.27,0.001,2010,10,1
11896,-0.88,-0.73,-0.03,0.02,0.06,0.001,2010,10,4
11897,2.11,0.79,0.16,-0.19,0.1,0.001,2010,10,5
11898,-0.1,-0.36,0.45,0.22,0.23,0.001,2010,10,6
11899,-0.16,0.06,-0.29,0.02,0.01,0.001,2010,10,7
11900,0.74,0.86,-0.2,-0.3,0.4,0.001,2010,10,8
11901,0.04,0.07,-0.2,0.37,0.04,0.001,2010,10,11
11902,0.39,0.0,0.24,-0.21,0.03,0.001,2010,10,12
11903,0.78,0.85,-0.35,-0.03,-0.05,0.001,2010,10,13
11904,-0.38,0.29,-0.4,0.24,-0.19,0.001,2010,10,14
11905,0.18,-0.19,-1.27,0.57,-0.63,0.001,2010,10,15
11906,0.69,0.14,0.91,-0.26,0.18,0.001,2010,10,18
11907,-1.67,-0.73,0.26,0.25,-0.18,0.001,2010,10,19
11908,1.06,0.09,0.09,0.18,0.29,0.001,2010,10,20
11909,0.11,-0.57,-0.48,0.43,-0.2,0.001,2010,10,21
11910,0.29,0.42,-0.4,-0.28,-0.22,0.001,2010,10,22
11911,0.31,0.41,-0.47,-0.12,-0.01,0.001,2010,10,25
11912,0.02,-0.02,-0.19,0.31,-0.15,0.001,2010,10,26
11913,-0.24,-0.26,-0.24,-0.42,-0.1,0.001,2010,10,27
11914,0.08,-0.62,-0.08,0.1,-0.19,0.001,2010,10,28
11915,0.07,0.32,-0.11,0.1,0.12,0.001,2010,10,29
11916,-0.01,-0.65,-0.21,0.29,0.01,0.001,2010,11,1
11917,0.9,1.26,-0.21,0.06,0.07,0.001,2010,11,2
11918,0.38,-0.06,0.19,-0.17,0.16,0.001,2010,11,3
11919,1.94,0.53,1.04,-0.75,0.86,0.001,2010,11,4
11920,0.41,-0.04,0.64,-0.3,0.49,0.001,2010,11,5
11921,-0.12,0.41,-0.46,0.2,-0.15,0.001,2010,11,8
11922,-0.78,-0.45,-0.49,0.73,-0.19,0.001,2010,11,9
11923,0.53,0.64,0.59,-0.46,0.36,0.001,2010,11,10
11924,-0.35,-0.05,-0.15,0.18,0.17,0.001,2010,11,11
11925,-1.29,-0.47,-0.05,0.17,-0.04,0.001,2010,11,12
11926,-0.09,0.22,0.31,-0.03,0.15,0.001,2010,11,15
11927,-1.58,-0.34,-0.11,0.35,-0.14,0.001,2010,11,16
11928,0.07,0.32,-0.28,0.18,0.24,0.001,2010,11,17
11929,1.57,0.31,-0.31,-0.26,-0.07,0.001,2010,11,18
11930,0.31,0.17,-0.23,-0.1,0.12,0.001,2010,11,19
11931,-0.02,0.51,-0.96,0.16,-0.32,0.001,2010,11,22
11932,-1.38,0.51,-0.29,0.42,-0.38,0.001,2010,11,23
11933,1.59,0.63,0.04,-0.37,0.22,0.001,2010,11,24
11934,-0.67,0.28,-0.36,0.22,-0.08,0.001,2010,11,26
11935,-0.13,0.07,0.42,-0.12,0.1,0.001,2010,11,29
11936,-0.59,-0.19,0.0,0.01,-0.01,0.001,2010,11,30
11937,2.12,-0.1,0.0,-0.39,0.37,0.001,2010,12,1
11938,1.23,-0.25,0.63,-0.44,0.73,0.001,2010,12,2
11939,0.35,0.36,0.09,-0.12,0.24,0.001,2010,12,3
11940,-0.03,0.74,-0.04,-0.1,0.15,0.001,2010,12,6
11941,0.1,0.36,0.05,-0.03,-0.09,0.001,2010,12,7
11942,0.32,-0.46,0.67,-0.34,0.17,0.001,2010,12,8
11943,0.42,0.03,0.63,-0.41,0.51,0.001,2010,12,9
11944,0.67,0.47,0.22,-0.19,0.18,0.001,2010,12,10
11945,-0.08,-0.56,0.03,-0.14,-0.06,0.001,2010,12,13
11946,0.09,-0.05,-0.13,0.39,-0.08,0.001,2010,12,14
11947,-0.49,0.14,-0.56,0.2,-0.1,0.001,2010,12,15
11948,0.7,0.42,-0.14,-0.23,0.01,0.001,2010,12,16
11949,0.15,0.17,-0.18,-0.33,0.26,0.001,2010,12,17
11950,0.23,0.05,0.3,-0.27,0.17,0.001,2010,12,20
11951,0.68,0.38,0.75,-0.57,0.28,0.001,2010,12,21
11952,0.29,-0.32,0.81,-0.22,0.2,0.001,2010,12,22
11953,-0.16,0.05,-0.31,0.21,-0.17,0.001,2010,12,23
11954,0.08,0.26,0.47,-0.35,0.15,0.001,2010,12,27
11955,0.0,-0.43,0.17,-0.01,-0.15,0.001,2010,12,28
11956,0.17,0.11,-0.16,0.05,-0.09,0.001,2010,12,29
11957,-0.11,0.13,-0.04,0.2,0.06,0.001,2010,12,30
11958,-0.1,-0.6,0.23,-0.12,0.12,0.001,2010,12,31
11959,1.18,0.56,0.77,-0.42,0.17,0.0,2011,1,3
11960,-0.26,-1.34,0.07,0.01,0.04,0.0,2011,1,4
11961,0.59,0.61,0.13,-0.42,0.06,0.0,2011,1,5
11962,-0.15,-0.14,-0.33,-0.14,-0.06,0.0,2011,1,6
11963,-0.21,-0.26,-0.27,0.17,-0.14,0.0,2011,1,7
11964,-0.02,0.49,-0.16,-0.4,0.03,0.0,2011,1,10
11965,0.39,0.1,0.18,-0.28,0.09,0.0,2011,1,11
11966,0.87,-0.05,0.27,-0.34,0.32,0.0,2011,1,12
